20200705383973722931 	,                    	,2020-07-05 03:08:22 ,                    ,2020-07-05 03:08:22 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.07.04-收益发放 ,0.01    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020070422001414931423856978	,45938605963802700214932	,2020-07-04 19:03:16 ,2020-07-04 19:03:19 ,2020-07-04 19:04:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070422001414931423841968	,15938507776802700214932	,2020-07-04 16:19:37 ,2020-07-04 16:19:41 ,2020-07-04 16:19:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,慧妹子             ,商品                  ,5.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070422001414931423087215	,45938352842802700214932	,2020-07-04 12:01:24 ,2020-07-04 12:01:27 ,2020-07-04 12:02:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704379663967931 	,                    	,2020-07-04 05:42:33 ,                    ,2020-07-04 05:42:33 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.07.03-收益发放 ,0.01    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020070322001414931423108357	,45937758814802700214932	,2020-07-03 19:31:21 ,2020-07-03 19:31:24 ,2020-07-03 19:32:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200703372343238931 	,                    	,2020-07-03 03:10:34 ,                    ,2020-07-03 03:10:34 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.07.02-收益发放 ,0.01    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020070210193018530000000000930072316857	,                    	,2020-07-02 22:30:30 ,2020-07-02 22:30:33 ,2020-07-02 22:30:33 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,500.07  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070210193018530000000000930072316827	,                    	,2020-07-02 22:26:42 ,2020-07-02 22:26:46 ,2020-07-02 22:26:46 ,支付宝网站     ,即时到账交易          ,备用金             ,备用金归还               ,500.00  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070210194018150000000000930010651611	,                    	,2020-07-02 22:25:38 ,2020-07-02 22:25:38 ,2020-07-02 22:25:38 ,支付宝网站     ,即时到账交易          ,备用金             ,备用金取出至余额            ,500.00  ,        ,放款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070210194018150000000000930010651262	,                    	,2020-07-02 22:24:56 ,2020-07-02 22:24:56 ,2020-07-02 22:26:05 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗放款至银行卡            ,500.00  ,        ,放款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070222001414931423098160	,15936895889802700214932	,2020-07-02 19:33:09 ,2020-07-02 19:33:12 ,2020-07-02 19:33:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,慧妹子             ,商品                  ,15.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070222001414931423005395	,45936890309802700214932	,2020-07-02 19:23:51 ,2020-07-02 19:23:54 ,2020-07-02 19:24:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200702200040011100930055489740	,                    	,2020-07-02 10:16:10 ,2020-07-02 10:16:20 ,2020-07-02 10:16:20 ,支付宝网站     ,即时到账交易          ,纪穗虎(纪穗虎)        ,2020年07月房租900+卫生费30＋电费1035+水费70,2035.00 ,支出      ,交易成功    ,0.00     ,0.00     ,2020年07月房租900+卫生费30＋电费1035+水费70,已支出      ,
20200702366737246931 	,                    	,2020-07-02 03:22:26 ,                    ,2020-07-02 03:22:26 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.07.01-收益发放 ,0.01    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020070122001414931422379393	,57126600004928000020200701275950602155028480	,2020-07-01 19:29:10 ,2020-07-01 19:29:15 ,2020-07-01 19:29:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,4.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070122001414931422295741	,45936024869802700214932	,2020-07-01 19:21:27 ,2020-07-01 19:21:31 ,2020-07-01 19:22:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070129020841930138290953	,                    	,2020-07-01 09:15:08 ,2020-07-01 09:15:08 ,2020-07-01 09:15:08 ,支付宝网站     ,即时到账交易          ,花呗              ,主动还款-花呗2020年07月账单   ,12.50   ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020063022001414931422309913	,53126600004928000020200630275605482440327168	,2020-06-30 20:37:47 ,2020-06-30 20:37:53 ,2020-06-30 20:37:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,5.40    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020063022001414931422331898	,45935198774802700214932	,2020-06-30 20:24:37 ,2020-06-30 20:24:50 ,2020-06-30 20:25:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200630009130100010930078288620	,LC2020063014584620888027002149325262	,2020-06-30 14:58:46 ,2020-06-30 14:58:54 ,2020-06-30 14:58:46 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-单次转入            ,400.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020063022001414931421828322	,86126600000105000220200630084190093372	,2020-06-30 08:47:34 ,2020-06-30 08:47:35 ,2020-06-30 08:47:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020063008472923683152,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062922001414931421908276	,50126600000105000220200629200142037191	,2020-06-29 20:06:15 ,2020-06-29 20:06:16 ,2020-06-29 20:06:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020062920061023083152,8.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062922001414931421830678	,45934314877802700214932	,2020-06-29 19:51:27 ,2020-06-29 19:51:49 ,2020-06-29 19:52:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062822001414930546369708	,51126600004928000020200628274859810908897280	,2020-06-28 19:14:45 ,2020-06-28 19:14:49 ,2020-06-28 19:14:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,15.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062822001414930546369582	,20126600004928000020200628274859475414908928	,2020-06-28 19:13:25 ,                    ,2020-06-28 19:23:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,5.20    ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2020062822001414930545514939	,45933424089802700214932	,2020-06-28 19:06:49 ,2020-06-28 19:06:52 ,2020-06-28 19:16:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200628733480599305 	,202006281100300706870605153967	,2020-06-28 12:59:39 ,2020-06-28 12:59:39 ,2020-06-28 12:44:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-6月第2期-*湘德     ,3.93    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200627720556099305 	,202006271100300708110603928756	,2020-06-28 12:44:27 ,2020-06-28 12:44:27 ,2020-06-27 09:26:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-6月第2期-*显亮     ,3.93    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062822001414930541847066	,37126600000105000220200628081190906822	,2020-06-28 08:33:20 ,2020-06-28 08:33:20 ,2020-06-28 08:33:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020062808331745783151,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062722001414930540658955	,45932556130802700214932	,2020-06-27 19:00:13 ,2020-06-27 19:00:16 ,2020-06-27 19:10:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062722001414930537676417	,45932283438802700214932	,2020-06-27 11:25:44 ,2020-06-27 11:25:47 ,2020-06-27 11:27:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,9.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062622001414930535085424	,38126600000105000220200626201474647954	,2020-06-26 20:03:20 ,2020-06-26 20:03:21 ,2020-06-26 20:03:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020062620031787483152,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062622001414930534902727	,45931637576802700214932	,2020-06-26 17:29:17 ,2020-06-26 17:29:21 ,2020-06-26 17:32:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,21.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062522001414930530134644	,83126600004928000020200625273754625088258048	,2020-06-25 18:03:08 ,2020-06-25 18:03:12 ,2020-06-25 18:03:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,21.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062522001414930529608175	,69126600000105000220200625141286336126	,2020-06-25 14:18:31 ,2020-06-25 14:18:32 ,2020-06-25 14:18:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020062514183021483152,11.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062522001414930528988233	,32126600000105000220200625121697327190	,2020-06-25 12:15:04 ,2020-06-25 12:15:05 ,2020-06-25 12:15:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020062512150344983154,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062422001414930524340314	,42126600004928000020200624273429858472787968	,2020-06-24 20:32:38 ,2020-06-24 20:32:43 ,2020-06-24 20:32:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062422001414930523579557	,45930011804802700214932	,2020-06-24 20:19:40 ,2020-06-24 20:19:46 ,2020-06-24 20:29:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062410193018530000000000930069627899	,                    	,2020-06-24 14:55:32 ,2020-06-24 14:55:39 ,2020-06-24 14:55:39 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,5175.85 ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020062410193018530000000000930069639817	,                    	,2020-06-24 14:54:52 ,2020-06-24 14:54:56 ,2020-06-24 14:54:56 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,10000.00,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020062410193018530000000000930069565682	,                    	,2020-06-24 14:54:17 ,2020-06-24 14:54:24 ,2020-06-24 14:54:24 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,6408.95 ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020062410193018530000000000930069502894	,                    	,2020-06-24 09:27:29 ,2020-06-24 09:27:33 ,2020-06-24 09:27:33 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,8809.33 ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020062322001414930518961840	,53126600004928000020200623273053098535120896	,2020-06-23 19:35:31 ,2020-06-23 19:35:37 ,2020-06-23 19:35:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,4.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062310194018150000000000930010153799	,                    	,2020-06-23 09:51:23 ,2020-06-23 09:51:23 ,2020-06-23 09:52:42 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗放款至银行卡            ,20000.00,        ,放款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020062222001414930511211435	,02126600004928000020200622272703980075843584	,2020-06-22 20:28:15 ,2020-06-22 20:28:31 ,2020-06-22 20:28:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,5.40    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062122001414930501418888	,01126600004928000020200621272317104550670336	,2020-06-21 18:50:57 ,2020-06-21 18:51:02 ,2020-06-21 18:51:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,8.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020062122001414930503540661	,45927360931802700214932	,2020-06-21 18:41:32 ,2020-06-21 18:41:35 ,2020-06-21 18:51:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200620009130100010930069378263	,LC2020062017564920888027002149328817	,2020-06-20 17:56:49 ,2020-06-20 17:56:53 ,2020-06-20 17:56:49 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-单次转入            ,200.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020062022001414931420890139	,45926458000802700214932	,2020-06-20 17:36:40 ,2020-06-20 17:36:44 ,2020-06-20 17:37:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061922001414931420973595	,58126600000105000220200619194878583396	,2020-06-19 19:45:05 ,2020-06-19 19:45:06 ,2020-06-19 19:45:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020061919445587783152,10.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061922001414931420899821	,45925663182802700214932	,2020-06-19 19:31:58 ,2020-06-19 19:32:08 ,2020-06-19 19:32:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061822001414931420620534	,22126600000105000220200618201971327196	,2020-06-18 20:05:58 ,2020-06-18 20:05:58 ,2020-06-18 20:05:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020061820054921583153,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200618200040011100930045774040	,                    	,2020-06-18 20:02:35 ,2020-06-18 20:02:38 ,2020-06-18 20:02:38 ,支付宝网站     ,即时到账交易          ,An              ,收款                  ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
2020061722001414931419894989	,88126600004928000020200617270879652560601088	,2020-06-17 19:39:02 ,2020-06-17 19:39:04 ,2020-06-17 19:39:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061722001414931419721272	,45923932250802700214932	,2020-06-17 19:27:05 ,2020-06-17 19:27:15 ,2020-06-17 19:28:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061622001414931418832074	,7412660000482200017895236569059033	,2020-06-16 20:08:14 ,2020-06-16 20:08:15 ,2020-06-16 20:08:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美佳亲广州员村店        ,美佳亲广州员村店            ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061622001414931419006003	,45923090373802700214932	,2020-06-16 20:03:57 ,2020-06-16 20:04:00 ,2020-06-16 20:04:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,安               ,商品                  ,18.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061522001414931418835740	,98126600000105000220200615191584168246	,2020-06-15 19:57:20 ,2020-06-15 19:57:21 ,2020-06-15 19:57:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020061519571401783151,24.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061522001414931418463754	,45922219503802700214932	,2020-06-15 19:52:30 ,2020-06-15 19:52:34 ,2020-06-15 19:52:34 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,安               ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200615368359110931 	,                    	,2020-06-15 03:36:23 ,                    ,2020-06-15 03:36:23 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.06.14-收益发放 ,0.01    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020061422001414931418097770	,15921430650802700214932	,2020-06-14 21:57:44 ,2020-06-14 21:57:47 ,2020-06-14 21:57:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,春梅              ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061422001414931417824089	,45921338089802700214932	,2020-06-14 19:23:28 ,2020-06-14 19:23:31 ,2020-06-14 19:23:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,慧妹子             ,商品                  ,12.40   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061422001414931417705968	,45921333446802700214932	,2020-06-14 19:15:44 ,2020-06-14 19:15:47 ,2020-06-14 19:16:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200614611787129305 	,202006141100300706870601585982	,2020-06-14 18:51:25 ,2020-06-14 18:51:25 ,2020-06-14 17:20:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-6月第1期-*湘德     ,3.96    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200613604031779305 	,202006131100300708110600580321	,2020-06-14 17:20:09 ,2020-06-14 17:20:09 ,2020-06-13 22:33:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-6月第1期-*显亮     ,3.96    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061422001414931417714986	,45921117801802700214932	,2020-06-14 13:16:19 ,2020-06-14 13:16:22 ,2020-06-14 13:17:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200614363648656931 	,                    	,2020-06-14 05:35:35 ,                    ,2020-06-14 05:35:35 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.06.13-收益发放 ,0.01    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020061322001414931417650697	,30126600000105000220200613221430435580	,2020-06-13 22:45:31 ,2020-06-13 22:45:32 ,2020-06-13 22:45:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020061322452994983153,13.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061322001414931417650522	,45920435366802700214932	,2020-06-13 18:18:56 ,2020-06-13 18:18:59 ,2020-06-13 18:18:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,生财有道            ,商品                  ,10.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061322001414931417644415	,45920428407802700214932	,2020-06-13 18:07:21 ,2020-06-13 18:07:24 ,2020-06-13 18:08:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200613357202639931 	,                    	,2020-06-13 03:18:21 ,                    ,2020-06-13 03:18:21 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.06.12-收益发放 ,0.01    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020061222001414931417099577	,66126600000105000220200612191441151324	,2020-06-12 19:42:24 ,2020-06-12 19:42:25 ,2020-06-12 19:42:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市天河区员村佳之缘商店   ,利家超市员村店2020061219422006783153,62.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061222001414931417176412	,45919617290802700214932	,2020-06-12 19:35:29 ,2020-06-12 19:35:32 ,2020-06-12 19:35:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,安               ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020061122001414931416846113	,93126600004928000020200611268715385317064704	,2020-06-11 20:19:00 ,2020-06-11 20:19:04 ,2020-06-11 20:19:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,9.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200611009130100010930060654225	,LC2020061114085020888027002149325649	,2020-06-11 14:08:50 ,2020-06-11 14:08:53 ,2020-06-11 14:08:50 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-单次转入            ,300.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020061100003001930059120815	,                    	,2020-06-11 14:07:04 ,2020-06-11 14:07:08 ,2020-06-11 14:08:22 ,支付宝网站     ,即时到账交易          ,广州银行            ,信用卡还款               ,1968.00 ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020061022001414931415925054	,45917890133802700214932	,2020-06-10 19:36:53 ,2020-06-10 19:36:57 ,2020-06-10 19:37:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060929020841930107093542	,                    	,2020-06-09 19:49:17 ,2020-06-09 19:49:17 ,2020-06-09 19:49:17 ,支付宝网站     ,即时到账交易          ,花呗              ,主动还款-花呗2020年07月账单   ,9.92    ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020060922001414931415323798	,45917032114802700214932	,2020-06-09 19:46:57 ,2020-06-09 19:47:07 ,2020-06-09 19:47:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,9.92    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060822001414931414298807	,45916186092802700214932	,2020-06-08 20:16:49 ,2020-06-08 20:16:53 ,2020-06-08 20:16:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,安               ,商品                  ,9.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060722001414931414424705	,60126600004881000010031102006072049520183133640419	,2020-06-07 20:49:52 ,2020-06-07 20:49:53 ,2020-06-07 20:49:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,大利家生活超市员村店      ,大利家生活超市员村店1_10021002006072049520283133648301,30.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060722001414931414233716	,15915340474802700214932	,2020-06-07 20:47:27 ,2020-06-07 20:47:33 ,2020-06-07 20:47:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,陆丽清             ,商品                  ,13.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060722001414931414217546	,23126600004928000020200607267156444397273088	,2020-06-07 13:04:20 ,2020-06-07 13:04:21 ,2020-06-07 13:04:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,煌上煌             ,煌上煌-员村店             ,27.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060722001414931413944733	,45915051392802700214932	,2020-06-07 12:45:36 ,2020-06-07 12:45:40 ,2020-06-07 12:46:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060622001414931413366543	,15126600004928000020200606266887512897716224	,2020-06-06 19:15:41 ,2020-06-06 19:15:44 ,2020-06-06 19:15:44 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲜又惠果品           ,鲜又惠果品-员村小学店         ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060622001414931413897111	,45914414955802700214932	,2020-06-06 19:04:53 ,2020-06-06 19:04:57 ,2020-06-06 19:05:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060622001414931413504080	,45914192280802700214932	,2020-06-06 12:53:48 ,2020-06-06 12:53:51 ,2020-06-06 12:54:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060522001414931413719512	,45913581203802700214932	,2020-06-05 19:55:20 ,2020-06-05 19:55:24 ,2020-06-05 19:56:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*志勇             ,商品                  ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020060522001414931412203525	,MSBNBB1J8Ja0        	,2020-06-05 10:00:54 ,2020-06-05 10:00:55 ,2020-06-05 10:00:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,App Store & Apple Music,App Store & Apple Music: 于 06.05完成的购买,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
